Month	Day	Period	Val
12	21	3	4.9
12	21	4	8.99
12	21	5	6.27
12	21	6	5.45
12	21	7	9.26
12	21	8	12.81
12	21	9	14.44
12	21	10	25.34
12	21	11	38.96
12	21	12	75.2
12	21	13	64.03
12	21	14	65.94
12	21	15	46.59
12	21	16	57.77
12	21	17	48.77
12	21	18	57.77
12	21	19	66.49
12	21	20	76.57
12	21	21	91.83
12	21	22	95.1
12	21	23	90.74
12	21	24	86.65
12	22	1	84.2
12	22	2	84.74
12	22	3	84.2
12	22	4	82.02
12	22	5	71.93
12	22	6	40.87
12	22	7	58.31
12	22	8	70.84
12	22	9	71.12
12	22	10	76.57
12	22	11	88.01
12	22	12	81.47
12	22	13	81.47
12	22	14	80.93
12	22	15	77.66
12	22	16	77.66
12	22	17	75.2
12	22	18	67.03
12	22	19	69.48
12	22	20	64.31
12	22	21	58.58
12	22	22	55.31
12	22	23	49.05
12	22	24	46.87
12	23	1	46.59
12	23	2	36.51
12	23	3	27.25
12	23	4	17.98
12	23	5	16.62
12	23	6	14.17
12	23	7	14.71
12	23	8	6.54
12	23	9	0.82
12	23	10	0.82
12	23	11	0.54
12	23	12	0.27
12	23	13	0.54
12	23	14	0.82
12	23	15	0.82
12	23	16	0.54
12	23	17	0.82
12	23	18	0.54
12	23	19	0.54
12	23	20	0.54
12	23	21	0.54
12	23	22	0.27
12	23	23	0.27
12	23	24	0.27
12	24	1	0.27
12	24	2	0.27
12	24	3	0.27
12	24	4	0.27
12	24	5	0.82
12	24	6	0.54
12	24	7	0.82
12	24	8	1.36
12	24	9	1.63
12	24	10	1.91
12	24	11	1.91
12	24	12	0.54
12	24	13	1.91
12	24	14	10.35
12	24	15	8.72
12	24	16	5.99
12	24	17	8.17
12	24	18	10.35
12	24	19	6.54
12	24	20	1.36
12	24	21	3.54
12	24	22	10.9
12	24	23	23.43
12	24	24	29.16
12	25	1	40.05
12	25	2	61.85
12	25	3	66.49
12	25	4	53.95
12	25	5	40.6
12	25	6	53.41
12	25	7	38.42
12	25	8	52.86
12	25	9	43.05
12	25	10	42.23
12	25	11	29.43
12	25	12	7.9
12	25	13	8.17
12	25	14	16.35
12	25	15	25.89
12	25	16	32.7
12	25	17	34.33
12	25	18	42.23
12	25	19	52.59
12	25	20	67.3
12	25	21	61.31
12	25	22	84.74
12	25	23	79.84
12	25	24	70.57
12	26	1	44.96
12	26	2	53.13
12	26	3	43.6
12	26	4	34.88
12	26	5	29.16
12	26	6	42.51
12	26	7	35.15
12	26	8	47.41
12	26	9	32.97
12	26	10	37.87
12	26	11	46.32
12	26	12	27.25
12	26	13	41.14
12	26	14	73.57
12	26	15	44.69
12	26	16	30.52
12	26	17	16.62
12	26	18	12.26
12	26	19	12.53
12	26	20	5.18
12	26	21	13.08
12	26	22	16.08
12	26	23	20.71
12	26	24	20.44
12	27	1	14.44
12	27	2	11.17
12	27	3	17.17
12	27	4	26.43
12	27	5	34.06
12	27	6	45.78
12	27	7	46.87
12	27	8	86.92
12	27	9	67.85
12	27	10	73.02
12	27	11	65.94
12	27	12	56.68
12	27	13	76.84
12	27	14	88.01
12	27	15	89.92
12	27	16	92.64
12	27	17	83.92
12	27	18	82.83
12	27	19	88.01
12	27	20	92.37
12	27	21	89.65
12	27	22	88.01
12	27	23	87.19
12	27	24	85.83
12	28	1	85.01
12	28	2	86.1
12	28	3	88.01
12	28	4	87.74
12	28	5	85.83
12	28	6	85.83
12	28	7	86.92
12	28	8	87.74
12	28	9	86.38
12	28	10	83.92
12	28	11	83.11
12	28	12	85.56
12	28	13	92.64
12	28	14	92.1
12	28	15	91.28
12	28	16	88.83
12	28	17	80.38
12	28	18	77.38
12	28	19	80.11
12	28	20	89.1
12	28	21	98.64
12	28	22	96.46
12	28	23	91.28
12	28	24	88.28
12	29	1	88.83
12	29	2	83.11
12	29	3	73.84
12	29	4	75.48
12	29	5	75.75
12	29	6	64.85
12	29	7	74.11
12	29	8	74.39
12	29	9	80.38
12	29	10	67.85
12	29	11	57.77
12	29	12	33.51
12	29	13	7.08
12	29	14	14.17
12	29	15	5.45
12	29	16	0
12	29	17	0
12	29	18	1.36
12	29	19	12.81
12	29	20	13.08
12	29	21	12.26
12	29	22	4.63
12	29	23	7.36
12	29	24	0
12	30	1	7.08
12	30	2	13.62
12	30	3	13.9
12	30	4	8.17
12	30	5	4.9
12	30	6	3.54
12	30	7	11.17
12	30	8	8.17
12	30	9	1.36
12	30	10	5.18
12	30	11	7.63
12	30	12	0
12	30	13	0.27
12	30	14	3.81
12	30	15	12.81
12	30	16	17.44
12	30	17	14.44
12	30	18	31.61
12	30	19	38.15
12	30	20	70.3
12	30	21	92.1
12	30	22	80.38
12	30	23	76.84
12	30	24	69.48
12	31	1	71.12
12	31	2	93.19
12	31	3	88.28
12	31	4	89.37
12	31	5	88.01
12	31	6	88.28
12	31	7	90.74
12	31	8	91.28
12	31	9	91.28
12	31	10	88.83
12	31	11	87.74
12	31	12	87.47
12	31	13	87.74
12	31	14	88.83
12	31	15	89.37
12	31	16	84.2
12	31	17	75.48
12	31	18	58.31
12	31	19	58.04
12	31	20	66.21
12	31	21	56.4
12	31	22	88.56
12	31	23	86.65
12	31	24	84.74
